timestamp_utc,trip_id,tren,fecha_tren,estado,retraso_seg,retraso_min
2026-07-15T02:15:47Z,5193X77502R4,5193X,,SCHEDULED,0,0.0
2026-07-15T02:21:07Z,5193X77502R4,5193X,,SCHEDULED,0,0.0
2026-07-15T02:25:39Z,1093X20203C4a,1093X,,SCHEDULED,0,0.0
2026-07-15T02:25:39Z,5193X77502R4,5193X,,SCHEDULED,0,0.0
2026-07-15T02:25:39Z,6193X80716C1,6193X,,SCHEDULED,0,0.0
2026-07-15T02:31:20Z,5193X25400R2,5193X,,SCHEDULED,0,0.0
2026-07-15T02:31:20Z,5193X77502R4,5193X,,SCHEDULED,0,0.0
2026-07-15T02:31:20Z,6193X80716C1,6193X,,SCHEDULED,0,0.0
2026-07-15T02:31:20Z,1093X19502C5,1093X,,SCHEDULED,0,0.0
2026-07-15T02:31:20Z,1093X21601C2,1093X,,SCHEDULED,0,0.0
2026-07-15T02:31:20Z,1093X20205C4a,1093X,,SCHEDULED,0,0.0
2026-07-15T02:31:20Z,1093X21500C2,1093X,,SCHEDULED,0,0.0
2026-07-15T02:31:20Z,1093X20203C4a,1093X,,SCHEDULED,0,0.0
