timestamp_utc,trip_id,tren,fecha_tren,estado,retraso_seg,retraso_min
2026-09-15T00:01:48Z,1056M21576C2,1056M,,SCHEDULED,-80580,-1343.0
2026-09-15T00:06:03Z,1056M21576C2,1056M,,SCHEDULED,-80340,-1339.0
2026-09-15T00:11:14Z,1056M21576C2,1056M,,SCHEDULED,-79980,-1333.0
2026-09-15T00:16:15Z,1056M21576C2,1056M,,SCHEDULED,-79680,-1328.0
2026-09-15T02:16:12Z,5156M77502R4,5156M,,SCHEDULED,0,0.0
2026-09-15T02:21:14Z,5156M77502R4,5156M,,SCHEDULED,0,0.0
2026-09-15T02:21:14Z,1056M20104C3,1056M,,SCHEDULED,-6240,-104.0
