timestamp_utc,trip_id,tren,fecha_tren,estado,retraso_seg,retraso_min
2026-06-19T00:01:03Z,1067V21811C7,1067V,,SCHEDULED,-16740,-279.0
2026-06-19T00:01:03Z,1067V21815C7,1067V,,SCHEDULED,-19200,-320.0
2026-06-19T00:01:03Z,1067V35973C2,1067V,,SCHEDULED,-13020,-217.0
2026-06-19T00:05:34Z,1067V21811C7,1067V,,SCHEDULED,-16740,-279.0
2026-06-19T00:05:34Z,1067V21815C7,1067V,,SCHEDULED,-19200,-320.0
2026-06-19T00:05:34Z,1067V35973C2,1067V,,SCHEDULED,-13020,-217.0
2026-06-19T00:10:41Z,1067V21811C7,1067V,,SCHEDULED,-16740,-279.0
2026-06-19T00:10:41Z,1067V21815C7,1067V,,SCHEDULED,-19200,-320.0
2026-06-19T00:10:41Z,1067V35973C2,1067V,,SCHEDULED,-13020,-217.0
2026-06-19T00:15:40Z,1067V21511C2,1067V,,SCHEDULED,-16080,-268.0
2026-06-19T00:15:40Z,1067V35975C2,1067V,,SCHEDULED,-13740,-229.0
2026-06-19T00:15:40Z,1067V21509C2,1067V,,SCHEDULED,-15060,-251.0
2026-06-19T00:15:40Z,1067V35977C2,1067V,,SCHEDULED,-18660,-311.0
2026-06-19T00:15:40Z,1067V21503C2,1067V,,SCHEDULED,-12120,-202.0
2026-06-19T00:15:40Z,1067V21603C2,1067V,,SCHEDULED,-11520,-192.0
2026-06-19T00:20:41Z,1067V21511C2,1067V,,SCHEDULED,-16080,-268.0
2026-06-19T00:20:41Z,1067V21509C2,1067V,,SCHEDULED,-15060,-251.0
2026-06-19T00:20:41Z,1067V35975C2,1067V,,SCHEDULED,-13740,-229.0
2026-06-19T00:20:41Z,1067V35977C2,1067V,,SCHEDULED,-18660,-311.0
2026-06-19T00:20:41Z,1067V21503C2,1067V,,SCHEDULED,-12120,-202.0
2026-06-19T00:20:41Z,1067V21603C2,1067V,,SCHEDULED,-11520,-192.0
2026-06-19T00:25:33Z,1067V35975C2,1067V,,SCHEDULED,-13740,-229.0
2026-06-19T00:25:33Z,1067V21100C10,1067V,,SCHEDULED,-11220,-187.0
2026-06-19T00:25:33Z,1067V35977C2,1067V,,SCHEDULED,-18660,-311.0
2026-06-19T00:25:33Z,1067V21509C2,1067V,,SCHEDULED,-15060,-251.0
2026-06-19T00:25:33Z,1067V21511C2,1067V,,SCHEDULED,-16080,-268.0
2026-06-19T00:25:33Z,1067V21503C2,1067V,,SCHEDULED,-12120,-202.0
2026-06-19T00:25:33Z,1067V21106C10,1067V,,SCHEDULED,-15600,-260.0
2026-06-19T00:25:33Z,1067V21603C2,1067V,,SCHEDULED,-11520,-192.0
